"1981","Num studies:1","","1999","Num studies:2","","2001","Num studies:2","","2002","Num studies:1","","2003","Num studies:5","","2004","Num studies:3","","2005","Num studies:4","","2006","Num studies:6","","2007","Num studies:13","","2008","Num studies:16","","2009","Num studies:21","","2010","Num studies:12","","2011","Num studies:8","","2012","Num studies:21","","2013","Num studies:14","","2014","Num studies:16","","2015","Num studies:17","","2016","Num studies:20","","2017","Num studies:12","","2018","Num studies:11","","2019","Num studies:10","","2020","Num studies:1","","2021","Num studies:1","","No Start Date","Num studies:2",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","analyses",1,"0.007217090069284064%","activation",1,"0.13227513227513227%","demonstrating",1,"0.013206550449022714%","","","","sampled",1,"0.013683634373289545%","gives",1,"0.02560163850486431%","tests",1,"0.013130252100840336%","aid",2,"0.03832151753209427%","nearly",2,"0.004016064257028112%","staff",1,"0.02302025782688766%","database",1,"0.0368052999631947%","progression",1,"0.05405405405405406%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","image-processing",1,"0.007217090069284064%","parkinson",1,"0.13227513227513227%","our",1,"0.013206550449022714%","","","","noninvasive",1,"0.013683634373289545%","unique",1,"0.02560163850486431%","answer",1,"0.013130252100840336%","slowly",1,"0.029120559114735003%","provided",2,"0.004016064257028112%","skåne",1,"0.02302025782688766%","probabilistic",1,"0.0368052999631947%","microbiome",1,"0.05405405405405406%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","specialist",1,"0.007217090069284064%","pd",1,"0.13227513227513227%","main",1,"0.013206550449022714%","","","","methods",1,"0.013683634373289545%","opportunity",1,"0.02560163850486431%","questions",1,"0.013130252100840336%","destroys",1,"0.029120559114735003%","significantly",2,"0.004016064257028112%","hospital",1,"0.02302025782688766%","algorithm",1,"0.0368052999631947%","among",1,"0.05405405405405406%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","remain",1,"0.007217090069284064%","sub",1,"0.028176951253874333%","hypothesis",1,"0.013206550449022714%","","","","makes",1,"0.013683634373289545%","validate",1,"0.02560163850486431%","how",1,"0.013130252100840336%","thinking",1,"0.029120559114735003%","men",2,"0.004016064257028112%","department",1,"0.02302025782688766%","air",1,"0.0368052999631947%","reduced",1,"0.05405405405405406%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","blinded",1,"0.007217090069284064%","impairments",1,"0.028176951253874333%","fda-approved",1,"0.013206550449022714%","","","","alternative",1,"0.013683634373289545%","nevertheless",1,"0.02560163850486431%","pressure",1,"0.013130252100840336%","skills",1,"0.029120559114735003%","combined",2,"0.004016064257028112%","physiology",1,"0.02302025782688766%","cancerous",1,"0.0368052999631947%","microbial",1,"0.05405405405405406%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","any",1,"0.007217090069284064%","frequently",1,"0.028176951253874333%","safe",1,"0.013206550449022714%","","","","diagnostics",1,"0.013683634373289545%","practice",1,"0.02560163850486431%","movements",1,"0.013130252100840336%","eventually",1,"0.029120559114735003%","healthcare",2,"0.004016064257028112%","nuclear",1,"0.02302025782688766%","already",1,"0.0368052999631947%","diversity",1,"0.05405405405405406%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","information",1,"0.007217090069284064%","reported",1,"0.028176951253874333%","induce",1,"0.013206550449022714%","","","","moreover",1,"0.013683634373289545%","biological",1,"0.02560163850486431%","checked",1,"0.013130252100840336%","even",1,"0.029120559114735003%","forms",2,"0.004016064257028112%","medicine",1,"0.02302025782688766%","subject",1,"0.0368052999631947%","shows",1,"0.05405405405405406%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","diagnosis",1,"0.007217090069284064%","nevertheless",1,"0.028176951253874333%","subject",1,"0.013206550449022714%","","","","past",1,"0.013683634373289545%","limited",1,"0.02560163850486431%","drops",1,"0.013130252100840336%","ability",1,"0.029120559114735003%","challenge",2,"0.004016064257028112%","malmö",1,"0.02302025782688766%","classification",1,"0.0368052999631947%","compositional",1,"0.05405405405405406%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","outcome",1,"0.007217090069284064%","described",1,"0.028176951253874333%","intend",1,"0.013206550449022714%","","","","abundant",1,"0.013683634373289545%","small",1,"0.02560163850486431%","dilate",1,"0.013130252100840336%","carry",1,"0.029120559114735003%","causes",2,"0.004016064257028112%","usual",1,"0.02302025782688766%","svm",1,"0.0368052999631947%","differences",1,"0.05405405405405406%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","regional",1,"0.007217090069284064%","besides",1,"0.028176951253874333%","screen",1,"0.013206550449022714%","","","","trials",1,"0.013683634373289545%","number",1,"0.02560163850486431%","pupils",1,"0.013130252100840336%","simplest",1,"0.029120559114735003%","14",2,"0.004016064257028112%","preparedness",1,"0.02302025782688766%","support",1,"0.0368052999631947%","relative",1,"0.05405405405405406%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","volumes",1,"0.007217090069284064%","inflammatory",1,"0.028176951253874333%","up",1,"0.013206550449022714%","","","","standardized",1,"0.013683634373289545%","analytes",1,"0.02560163850486431%","pictures",1,"0.013130252100840336%","willing",1,"0.029120559114735003%","same",2,"0.020189850310332238%","allergic",1,"0.02302025782688766%","vector",1,"0.0368052999631947%","greater",1,"0.05405405405405406%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","expressed",1,"0.007217090069284064%","early",1,"0.028176951253874333%","100",1,"0.013206550449022714%","","","","advantage",1,"0.013683634373289545%","especially",1,"0.02560163850486431%","inside",1,"0.013130252100840336%","ongoing",1,"0.029120559114735003%","what",2,"0.007260132968850192%","reactions",1,"0.02302025782688766%","machine",1,"0.0368052999631947%","while",1,"0.05405405405405406%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","tissue",1,"0.007217090069284064%","known",1,"0.028176951253874333%","ensure",1,"0.013206550449022714%","","","","original",1,"0.013683634373289545%","operated",1,"0.02560163850486431%","measure",1,"0.013130252100840336%","upon",1,"0.029120559114735003%","mechanism",2,"0.004016064257028112%","therapy",1,"0.02302025782688766%","method",1,"0.0368052999631947%","csf",1,"0.05405405405405406%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","radioligand",1,"0.007217090069284064%","neurodegenerative",1,"0.028176951253874333%","biomarker",1,"0.013206550449022714%","","","","already",1,"0.013683634373289545%","multiple",1,"0.02560163850486431%","thickness",1,"0.013130252100840336%","completion",1,"0.029120559114735003%","phosphorylation",2,"0.004016064257028112%","underwent",1,"0.02302025782688766%","320",1,"0.0368052999631947%","biomarkers",1,"0.05405405405405406%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","amplitude",1,"0.007217090069284064%","diseases",1,"0.028176951253874333%","complete",1,"0.013206550449022714%","","","","discussed",1,"0.013683634373289545%","reaction",1,"0.02560163850486431%","continue",1,"0.013130252100840336%","under",1,"0.029120559114735003%","nft",2,"0.004016064257028112%","blocking",1,"0.02302025782688766%","sensors",1,"0.0368052999631947%","eligibility",1,"0.05405405405405406%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","results",1,"0.007217090069284064%","cerebro",1,"0.028176951253874333%","randomly",1,"0.013206550449022714%","","","","measuring",1,"0.013683634373289545%","monitoring",1,"0.02560163850486431%","regular",1,"0.013130252100840336%","parent",1,"0.029120559114735003%","short-term",2,"0.004016064257028112%","radioactive",1,"0.02302025782688766%","made",1,"0.0368052999631947%","enrollment",1,"0.05405405405405406%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","6",1,"0.032552083333333336%","spinal",1,"0.028176951253874333%","assigned",1,"0.013206550449022714%","","","","concentration",1,"0.013683634373289545%","mode",1,"0.02560163850486431%","doctor",1,"0.013130252100840336%","protocol",1,"0.029120559114735003%","problems",2,"0.007260132968850192%","oral",1,"0.02302025782688766%","possible",1,"0.0368052999631947%","without",1,"0.05405405405405406%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","within",1,"0.032552083333333336%","fluid",1,"0.028176951253874333%","vs",1,"0.013206550449022714%","","","","reported",1,"0.013683634373289545%","mrm",1,"0.02560163850486431%","affect",1,"0.013130252100840336%","sequential",1,"0.029120559114735003%","selective",2,"0.004016064257028112%","iodide",1,"0.02302025782688766%","differentiate",1,"0.0368052999631947%","secondary",1,"0.05405405405405406%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","examined",1,"0.032552083333333336%","reflecting",1,"0.028176951253874333%","followed",1,"0.013206550449022714%","","","","article",1,"0.013683634373289545%","alternative",1,"0.02560163850486431%","similar",1,"0.013130252100840336%","db",1,"0.029120559114735003%","hippocampus",2,"0.004016064257028112%","tablettes",1,"0.02302025782688766%","lung",1,"0.0368052999631947%","demonstrate",1,"0.05405405405405406%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","reduce",1,"0.2976190476190476%","lesional",1,"0.028176951253874333%","intervals",1,"0.013206550449022714%","","","","recently",1,"0.013683634373289545%","immunodetection",1,"0.02560163850486431%","demographic",1,"0.013130252100840336%","controlled",1,"0.029120559114735003%","regions",2,"0.004016064257028112%","night",1,"0.02302025782688766%","cancer",1,"0.0368052999631947%","collect",1,"0.05405405405405406%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","concomitant",1,"0.2976190476190476%","mechanisms",1,"0.028176951253874333%","outcome",1,"0.013206550449022714%","","","","prospect",1,"0.013683634373289545%","complex",1,"0.02560163850486431%","beyond",1,"0.013130252100840336%","open-label",1,"0.029120559114735003%","excess",2,"0.004016064257028112%","before",1,"0.02302025782688766%","controls",1,"0.0368052999631947%","preliminary",1,"0.05405405405405406%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","antipsychotic",1,"0.2976190476190476%","measured",1,"0.028176951253874333%","exploratory",1,"0.013206550449022714%","","","","diagnosis",1,"0.013683634373289545%","matrices",1,"0.02560163850486431%","characteristic",1,"0.013130252100840336%","end-of-treatment",1,"0.029120559114735003%","clearance",2,"0.004016064257028112%","another",1,"0.02302025782688766%","98",1,"0.0368052999631947%","estimate",1,"0.05405405405405406%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","type",1,"0.2976190476190476%","phospho",1,"0.028176951253874333%","including",1,"0.013206550449022714%","","","","monitoring",1,"0.013683634373289545%","discriminating",1,"0.02560163850486431%","similarity",1,"0.013130252100840336%","registration",1,"0.029120559114735003%","thus",2,"0.004016064257028112%","tabletts",1,"0.02302025782688766%","cases",1,"0.0368052999631947%","size",1,"0.05405405405405406%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","treated",1,"0.2976190476190476%","preliminary",1,"0.028176951253874333%","tau",1,"0.013206550449022714%","","","","thus",1,"0.013683634373289545%","proteotypic",1,"0.02560163850486431%","pathology",1,"0.013130252100840336%","unless",1,"0.029120559114735003%","but",2,"0.004016064257028112%","hour",1,"0.02302025782688766%","differential",1,"0.0368052999631947%","parameters",1,"0.05405405405405406%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","memantine",1,"0.2976190476190476%","increased",1,"0.028176951253874333%","p181-tau",1,"0.013206550449022714%","","","","current",1,"0.013683634373289545%","peptides",1,"0.02560163850486431%","specifically",1,"0.013130252100840336%","issues",1,"0.029120559114735003%","long",2,"0.05102763997165131%","ten-week",1,"0.5952380952380952%","obstructive",1,"0.0368052999631947%","abbv-8e12",1,"0.5%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","order",1,"0.125%","compare",1,"0.028176951253874333%","a40",1,"0.013206550449022714%","","","","circadian",1,"0.013683634373289545%","distinguish",1,"0.02560163850486431%","senile",1,"0.013130252100840336%","emerge",1,"0.029120559114735003%","now",2,"0.06298364188461161%","mp-101",1,"0.5952380952380952%","bronchopneumopathy",1,"0.0368052999631947%","sham",1,"0.08620689655172413%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","learn",1,"0.125%","aim",1,"0.028176951253874333%","sub-scale",1,"0.013206550449022714%","","","","m",1,"0.013683634373289545%","quantify",1,"0.02560163850486431%","drusen",1,"0.013130252100840336%","review",1,"0.029120559114735003%","routinely",2,"0.02116512025111942%","dementia-related",1,"0.5952380952380952%","was",1,"0.0368052999631947%","repetitive",1,"0.08620689655172413%","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","possible",1,"0.125%","phosphotau",1,"0.028176951253874333%","rating",1,"0.013206550449022714%","","","","prior",1,"0.013683634373289545%","isotopically",1,"0.02560163850486431%","cause",1,"0.013130252100840336%","drc",1,"0.029120559114735003%","treated",2,"0.004016064257028112%","psychosis",1,"0.5952380952380952%","very",1,"0.0368052999631947%","magnetic",1,"0.08620689655172413%","","","","","","","","",""
